#name (cmd = mergePeaks -d given S5P-1-peaks.txt S5P-2-peaks.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	S5P-1-peaks.txt	S5P-2-peaks.txt
Merged-chr5-124483420-2	chr5	124483147	124483678	+	69.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-213	chr5-224
Merged-chr5-123572945-2	chr5	123572780	123573124	+	70.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-216	chr5-231
Merged-chr5-117399379-2	chr5	117399212	117399562	+	73.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-217	chr5-211
Merged-chr5-138116830-2	chr5	138116666	138117011	+	64.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-218	chr5-296
Merged-chr5-33335307-2	chr5	33335131	33335500	+	62.399998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-219	chr5-324
Merged-chr18-20558163-2	chr18	20557978	20558333	+	24.450001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-320	chr18-431
Merged-chr18-44740575-2	chr18	44740387	44740748	+	28.799999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-321	chr18-291
Merged-chr18-65890649-2	chr18	65890442	65890872	+	22.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-326	chr18-575
Merged-chr18-70568418-2	chr18	70568241	70568612	+	23.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-327	chr18-541
Merged-chr18-74268311-2	chr18	74268124	74268482	+	31.350000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-328	chr18-256
Merged-chr18-4635003-2	chr18	4634805	4635185	+	29.200001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-329	chr18-268
Merged-chr5-67307044-2	chr5	67306876	67307220	+	70.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-220	chr5-215
Merged-chr5-143112941-2	chr5	143112766	143113110	+	70.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-221	chr5-234
Merged-chr5-144100437-2	chr5	144100244	144100615	+	69.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-224	chr5-222
Merged-chr5-23844033-2	chr5	23843860	23844222	+	69.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-225	chr5-228
Merged-chr5-134176689-2	chr5	134176525	134176869	+	77.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-226	chr5-151
Merged-chr5-30155343-2	chr5	30155166	30155510	+	70.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-228	chr5-204
Merged-chr5-100820886-2	chr5	100820719	100821063	+	65.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-229	chr5-247
Merged-chr18-13970272-2	chr18	13970076	13970452	+	27.600000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-331	chr18-318
Merged-chr18-4375636-2	chr18	4375448	4375840	+	28.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-335	chr18-295
Merged-chr18-23987170-2	chr18	23986988	23987368	+	25.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-336	chr18-373
Merged-chr18-58836259-2	chr18	58836075	58836427	+	25.950001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-339	chr18-343
Merged-chr5-26751981-2	chr5	26751749	26752229	+	78.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-230	chr5-134
Merged-chr5-105545119-2	chr5	105544941	105545285	+	69.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-232	chr5-217
Merged-chr5-105876615-2	chr5	105876444	105876788	+	76.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-233	chr5-161
Merged-chr5-137502378-2	chr5	137502208	137502552	+	78.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-235	chr5-141
Merged-chr5-100798517-2	chr5	100798343	100798687	+	64.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-236	chr5-239
Merged-chr5-110269744-2	chr5	110269571	110269915	+	68.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-237	chr5-227
Merged-chr5-110448454-2	chr5	110448274	110448619	+	77.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-238	chr5-150
Merged-chr18-33835423-2	chr18	33835215	33835616	+	28.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-340	chr18-290
Merged-chr18-69469515-2	chr18	69469339	69469683	+	43.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-342	chr18-208
Merged-chr18-8194752-2	chr18	8194587	8194931	+	27.799999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-349	chr18-293
Merged-chr5-121711360-2	chr5	121711188	121711532	+	67.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-240	chr5-213
Merged-chr5-30888750-2	chr5	30888574	30888943	+	63.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-241	chr5-288
Merged-chr5-36465234-2	chr5	36465054	36465431	+	65.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-242	chr5-236
Merged-chr5-120116545-2	chr5	120116381	120116726	+	72.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-244	chr5-167
Merged-chr5-130079525-2	chr5	130079343	130079691	+	65.399994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-245	chr5-246
Merged-chr5-135394465-2	chr5	135394283	135394663	+	63.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-246	chr5-267
Merged-chr5-29811426-2	chr5	29811260	29811608	+	68.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-247	chr5-187
Merged-chr5-30907646-2	chr5	30907471	30907815	+	64.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-248	chr5-264
Merged-chr5-113908602-2	chr5	113908419	113908769	+	62.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-249	chr5-286
Merged-chr18-21421916-2	chr18	21421738	21422082	+	28.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-350	chr18-282
Merged-chr10-82859284-2	chr10	82859118	82859462	+	291.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-10	chr10-10
Merged-chr10-20312539-2	chr10	20312362	20312706	+	288.900024	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-11	chr10-9
Merged-chr10-127290832-2	chr10	127290655	127290999	+	267.950012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-12	chr10-12
Merged-chr18-38960848-2	chr18	38960662	38961050	+	20.600000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-353	chr18-571
Merged-chr10-79854726-2	chr10	79854554	79854898	+	260.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-13	chr10-11
Merged-chr18-6281391-2	chr18	6281090	6281708	+	25.200001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-354	chr18-357
Merged-chr10-80826715-2	chr10	80826543	80826887	+	241.299988	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-14	chr10-23
Merged-chr10-81106063-2	chr10	81105889	81106233	+	240.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-15	chr10-17
Merged-chr10-80930103-2	chr10	80929931	80930275	+	294.099976	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-16	chr10-14
Merged-chr18-35703072-2	chr18	35702905	35703249	+	24.450001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-357	chr18-396
Merged-chr10-128035686-2	chr10	128035517	128035861	+	219.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-17	chr10-24
Merged-chr10-128059202-2	chr10	128059017	128059371	+	217.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-18	chr10-18
Merged-chr18-74778687-2	chr18	74778509	74778853	+	25.700001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-359	chr18-333
Merged-chr10-41519541-2	chr10	41519371	41519715	+	221.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-19	chr10-22
Merged-chr5-5504865-2	chr5	5504681	5505033	+	60.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-250	chr5-312
Merged-chr5-114942281-2	chr5	114942103	114942447	+	81.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-251	chr5-125
Merged-chr5-121545861-2	chr5	121545697	121546041	+	57.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-252	chr5-373
Merged-chr5-115464494-2	chr5	115464281	115464724	+	67.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-256	chr5-214
Merged-chr5-137072227-2	chr5	137072050	137072394	+	69.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-258	chr5-205
Merged-chr10-88459715-2	chr10	88459547	88459891	+	239.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-20	chr10-16
Merged-chr10-68137182-2	chr10	68136932	68137448	+	224.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-22	chr10-13
Merged-chr18-67497422-2	chr18	67497226	67497602	+	24.150000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-364	chr18-401
Merged-chr10-40302175-2	chr10	40302003	40302347	+	252.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-24	chr10-19
Merged-chr18-25754421-2	chr18	25754253	25754606	+	31.950001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-365	chr18-227
Merged-chr10-128626469-2	chr10	128626296	128626640	+	237.850006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-25	chr10-15
Merged-chr10-21994710-2	chr10	21994536	21994880	+	232.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-26	chr10-21
Merged-chr10-110920207-2	chr10	110920029	110920373	+	215.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-27	chr10-25
Merged-chr10-128322646-2	chr10	128322462	128322815	+	178.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-28	chr10-35
Merged-chr10-128083356-2	chr10	128083192	128083537	+	180.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-29	chr10-37
Merged-chr5-45450089-2	chr5	45449921	45450265	+	68.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-260	chr5-193
Merged-chr5-36695824-2	chr5	36695632	36696000	+	64.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-261	chr5-240
Merged-chr5-3596422-2	chr5	3596241	3596588	+	59.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-262	chr5-308
Merged-chr5-34637007-2	chr5	34636827	34637172	+	54.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-263	chr5-394
Merged-chr5-108461353-2	chr5	108461188	108461532	+	61.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-264	chr5-282
Merged-chr5-110471587-2	chr5	110471418	110471762	+	66.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-265	chr5-186
Merged-chr5-122707601-2	chr5	122707424	122707768	+	51.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-269	chr5-495
Merged-chr10-96722447-2	chr10	96722176	96722735	+	184.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-30	chr10-28
Merged-chr10-91171800-2	chr10	91171625	91171969	+	171.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-31	chr10-39
Merged-chr10-128547922-2	chr10	128547734	128548126	+	174.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-32	chr10-36
Merged-chr10-63338992-2	chr10	63338826	63339170	+	204.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-33	chr10-26
Merged-chr18-5989939-2	chr18	5989753	5990110	+	26.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-374	chr18-286
Merged-chr10-17723264-2	chr10	17723096	17723440	+	202.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-34	chr10-30
Merged-chr10-105841228-2	chr10	105841057	105841401	+	165.200012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-35	chr10-44
Merged-chr18-23989701-2	chr18	23989519	23989868	+	22.650000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-376	chr18-443
Merged-chr10-8558160-2	chr10	8557993	8558344	+	180.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-36	chr10-32
Merged-chr10-80292515-2	chr10	80292347	80292691	+	175.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-37	chr10-38
Merged-chr18-39489693-2	chr18	39489424	39489978	+	24.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-378	chr18-368
Merged-chr10-76442533-2	chr10	76442355	76442699	+	163.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-38	chr10-40
Merged-chr10-59323395-2	chr10	59323230	59323577	+	180.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-39	chr10-33
Merged-chr5-31202162-2	chr5	31201985	31202329	+	57.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-270	chr5-297
Merged-chr5-52783120-2	chr5	52782946	52783290	+	59.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-272	chr5-314
Merged-chr5-30666977-2	chr5	30666779	30667160	+	47.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-274	chr5-622
Merged-chr5-88554132-2	chr5	88553968	88554312	+	51.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-275	chr5-469
Merged-chr5-125405257-2	chr5	125405067	125405463	+	53.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-276	chr5-418
Merged-chr5-26751013-2	chr5	26750803	26751239	+	64.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-277	chr5-223
Merged-chr5-28210191-2	chr5	28209993	28210374	+	61.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-278	chr5-269
Merged-chr5-34573524-2	chr5	34573357	34573701	+	61.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-279	chr5-238
Merged-chr12-46818644-2	chr12	46818450	46818822	+	32.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-402	chr12-400
Merged-chr12-59507721-2	chr12	59507519	59507939	+	31.400000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-405	chr12-402
Merged-chr12-69361790-2	chr12	69361523	69362073	+	24.799999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-406	chr12-705
Merged-chr12-98734780-2	chr12	98734587	98734957	+	28.199999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-407	chr12-571
Merged-chr12-51829458-2	chr12	51829275	51829657	+	29.700001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-408	chr12-451
Merged-chr12-54710685-2	chr12	54710495	54710892	+	43.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-409	chr12-437
Merged-chr10-82354410-2	chr10	82354231	82354575	+	152.200012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-40	chr10-46
Merged-chr10-11281121-2	chr10	11280957	11281301	+	153.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-42	chr10-48
Merged-chr10-86705366-2	chr10	86705186	86705530	+	162.450012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-43	chr10-34
Merged-chr18-62922345-2	chr18	62922151	62922524	+	28.799999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-384	chr18-260
Merged-chr10-83543874-2	chr10	83543706	83544058	+	150.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-44	chr10-50
Merged-chr10-77606288-2	chr10	77606114	77606458	+	162.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-46	chr10-42
Merged-chr18-77185616-2	chr18	77185448	77185792	+	23.100000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-387	chr18-406
Merged-chr10-99261668-2	chr10	99261496	99261856	+	145.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-47	chr10-47
Merged-chr10-59951790-2	chr10	59951622	59951966	+	153.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-48	chr10-45
Merged-chr18-34093363-2	chr18	34093154	34093556	+	21.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-389	chr18-480
Merged-chr10-128747930-2	chr10	128747761	128748105	+	132.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-49	chr10-75
Merged-chr5-134986313-2	chr5	134986111	134986499	+	55.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-280	chr5-374
Merged-chr5-135149333-2	chr5	135149162	135149506	+	56.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-281	chr5-320
Merged-chr5-76184000-2	chr5	76183805	76184180	+	64.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-282	chr5-229
Merged-chr5-92309897-2	chr5	92309721	92310090	+	56.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-283	chr5-322
Merged-chr5-124579198-2	chr5	124579018	124579362	+	54.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-284	chr5-366
Merged-chr5-135689212-2	chr5	135689035	135689379	+	60.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-286	chr5-256
Merged-chr5-30073509-2	chr5	30073335	30073679	+	56.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-288	chr5-317
Merged-chr12-69197231-2	chr12	69197023	69197423	+	33.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-410	chr12-350
Merged-chr12-84617476-2	chr12	84617163	84617774	+	29.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-411	chr12-471
Merged-chr12-105222769-2	chr12	105222565	105222957	+	27.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-412	chr12-536
Merged-chr12-27083245-2	chr12	27083079	27083428	+	33.299999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-414	chr12-329
Merged-chr12-72086109-2	chr12	72085936	72086280	+	30.150000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-417	chr12-418
Merged-chr12-4553780-2	chr12	4553612	4553956	+	32.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-419	chr12-368
Merged-chr10-75935949-2	chr10	75935772	75936116	+	143.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-50	chr10-57
Merged-chr10-117063582-2	chr10	117063329	117063851	+	127.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-51	chr10-79
Merged-chr18-64333747-2	chr18	64333580	64333924	+	29.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-392	chr18-242
Merged-chr18-74829999-2	chr18	74829824	74830190	+	17.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-393	chr18-915
Merged-chr10-62486623-2	chr10	62486449	62486793	+	146.799988	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-53	chr10-49
Merged-chr18-3847518-2	chr18	3847351	3847695	+	25.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-394	chr18-323
Merged-chr10-80148321-2	chr10	80148153	80148505	+	131.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-54	chr10-74
Merged-chr10-119240397-2	chr10	119240208	119240571	+	135.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-55	chr10-55
Merged-chr10-85184973-2	chr10	85184789	85185174	+	125.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-56	chr10-77
Merged-chr18-67332676-2	chr18	67332420	67332948	+	19.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr18-397	chr18-669
Merged-chr10-82629950-2	chr10	82629771	82630145	+	120.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-58	chr10-81
Merged-chr10-127063715-2	chr10	127063533	127063881	+	129.549988	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-59	chr10-58
Merged-chr5-144679290-2	chr5	144679090	144679475	+	61.200001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-290	chr5-235
Merged-chr5-65335585-2	chr5	65335414	65335758	+	58.799999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-292	chr5-275
Merged-chr5-108629811-2	chr5	108629503	108630103	+	52.450001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-294	chr5-384
Merged-chr5-52741696-2	chr5	52741506	52741870	+	55.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-296	chr5-345
Merged-chr5-106574614-2	chr5	106574436	106574780	+	56.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-297	chr5-306
Merged-chr5-108268997-2	chr5	108268817	108269161	+	58.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-298	chr5-271
Merged-chr12-79191065-2	chr12	79190869	79191246	+	28.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-420	chr12-493
Merged-chr12-76216866-2	chr12	76216661	76217055	+	33.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-422	chr12-351
Merged-chr12-83950729-2	chr12	83950552	83950896	+	32.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-423	chr12-367
Merged-chr12-86241945-2	chr12	86241773	86242117	+	26.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-425	chr12-563
Merged-chr12-69987023-2	chr12	69986849	69987193	+	28.700001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-426	chr12-425
Merged-chr10-80798579-2	chr10	80798297	80798845	+	110.950005	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-61	chr10-108
Merged-chr10-42278056-2	chr10	42277864	42278232	+	126.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-63	chr10-60
Merged-chr10-4266393-2	chr10	4266226	4266570	+	118.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-64	chr10-71
Merged-chr10-91123923-2	chr10	91123754	91124098	+	128.200012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-65	chr10-62
Merged-chr10-67003012-2	chr10	67002807	67003202	+	123.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-67	chr10-61
Merged-chr10-93589611-2	chr10	93589420	93589786	+	111.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-69	chr10-103
Merged-chr12-102555028-2	chr12	102554843	102555198	+	30.900000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-430	chr12-433
Merged-chr12-98747058-2	chr12	98746888	98747232	+	28.350000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-434	chr12-454
Merged-chr12-99361662-2	chr12	99361484	99361828	+	31.299999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-435	chr12-387
Merged-chr12-4843447-2	chr12	4843278	4843632	+	27.400000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-437	chr12-510
Merged-chr12-5375630-2	chr12	5375456	5375800	+	37.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-438	chr12-237
Merged-chr10-108162180-2	chr10	108162011	108162366	+	114.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-70	chr10-83
Merged-chr10-99262943-2	chr10	99262772	99263116	+	125.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-71	chr10-53
Merged-chr10-63023821-2	chr10	63023655	63024004	+	113.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-72	chr10-82
Merged-chr10-62602242-2	chr10	62602072	62602416	+	109.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-73	chr10-95
Merged-chr10-111473259-2	chr10	111473083	111473427	+	122.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-75	chr10-67
Merged-chr10-79681852-2	chr10	79681685	79682035	+	115.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-76	chr10-78
Merged-chr10-116581636-2	chr10	116581462	116581806	+	109.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-77	chr10-86
Merged-chr10-95416661-2	chr10	95416477	95416862	+	119.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-78	chr10-59
Merged-chr12-86867741-2	chr12	86867561	86867905	+	26.700001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-441	chr12-569
Merged-chr12-31831458-2	chr12	31831286	31831630	+	26.850000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-442	chr12-524
Merged-chr12-76460327-2	chr12	76460158	76460512	+	30.150000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-443	chr12-377
Merged-chr12-111758926-2	chr12	111758745	111759091	+	28.100000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-447	chr12-495
Merged-chr10-24595555-2	chr10	24595382	24595726	+	133.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-80	chr10-43
Merged-chr10-128303493-2	chr10	128303328	128303674	+	102.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-81	chr10-115
Merged-chr10-12869333-2	chr10	12869154	12869498	+	99.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-82	chr10-114
Merged-chr10-80399117-2	chr10	80398947	80399291	+	119.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-83	chr10-64
Merged-chr10-80676304-2	chr10	80676134	80676491	+	136.450012	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-84	chr10-51
Merged-chr10-30618297-2	chr10	30618132	30618479	+	99.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-85	chr10-125
Merged-chr10-7726102-2	chr10	7725933	7726277	+	117.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-86	chr10-72
Merged-chr10-59879740-2	chr10	59879566	59879910	+	99.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-87	chr10-120
Merged-chr10-106007386-2	chr10	106007209	106007553	+	124.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-88	chr10-52
Merged-chr10-117224391-2	chr10	117224204	117224562	+	97.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-89	chr10-131
Merged-chr12-4841495-2	chr12	4841324	4841668	+	29.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-451	chr12-398
Merged-chr12-31836214-2	chr12	31836041	31836404	+	26.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-452	chr12-544
Merged-chr12-69357080-2	chr12	69356896	69357249	+	27.450001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-453	chr12-489
Merged-chr12-113098763-2	chr12	113098560	113098951	+	25.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-455	chr12-564
Merged-chr10-117710598-2	chr10	117710404	117710809	+	107.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr10-90	chr10-87
