#name (cmd = mergePeaks -d given K27m3-1-peaks.txt K27m3-2-peaks.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	K27m3-1-peaks.txt	K27m3-2-peaks.txt
Merged-chr14-31435389-2	chr14	31435151	31435631	+	25.650000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-223	chr14-161
Merged-chr1-180483223-2	chr1	180483052	180483391	+	37.599998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-121	chr1-212
Merged-chr1-131244954-2	chr1	131244789	131245116	+	44.150002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-126	chr1-91
Merged-chr1-72536506-2	chr1	72536238	72536770	+	40.250000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-128	chr1-140
Merged-chr14-103099357-2	chr14	103099204	103099510	+	19.750000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-234	chr14-326
Merged-chr1-154204219-2	chr1	154203969	154204466	+	37.449997	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-134	chr1-222
Merged-chr1-171070968-2	chr1	171070814	171071120	+	41.199997	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-135	chr1-184
Merged-chr14-54640219-2	chr14	54640050	54640384	+	23.450001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-245	chr14-178
Merged-chr14-54912294-2	chr14	54912111	54912481	+	23.750000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-246	chr14-163
Merged-chr14-76557442-2	chr14	76557171	76557710	+	20.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-250	chr14-233
Merged-chr14-96518478-2	chr14	96518245	96518716	+	20.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-251	chr14-235
Merged-chr1-172325703-2	chr1	172325506	172325905	+	40.750000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-150	chr1-116
Merged-chr14-55491016-2	chr14	55490822	55491207	+	18.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-265	chr14-319
Merged-chr14-66370284-2	chr14	66370122	66370442	+	14.950000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-271	chr14-531
Merged-chr14-72531870-2	chr14	72531697	72532039	+	17.100000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-273	chr14-367
Merged-chr14-78307253-2	chr14	78307014	78307497	+	19.400000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-274	chr14-312
Merged-chr14-6889207-2	chr14	6888972	6889446	+	27.799999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-278	chr14-158
Merged-chr14-24247370-2	chr14	24247129	24247608	+	17.150000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-279	chr14-287
Merged-chr1-171074510-2	chr1	171074359	171074665	+	41.199997	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-174	chr1-233
Merged-chr1-185455646-2	chr1	185455469	185455820	+	38.449997	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-175	chr1-138
Merged-chr1-74036364-2	chr1	74036184	74036540	+	30.849998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-179	chr1-279
Merged-chr1-136050906-2	chr1	136050742	136051067	+	36.849998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-183	chr1-169
Merged-chr11-53891011-2	chr11	53890727	53891291	+	9.695000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr11-1563	chr11-1960
Merged-chr14-103083134-2	chr14	103082877	103083388	+	16.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-295	chr14-369
Merged-chr14-118922670-2	chr14	118922491	118922853	+	19.750000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-297	chr14-286
Merged-chr11-69060774-2	chr11	69060496	69061048	+	10.205000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr11-1588	chr11-1545
Merged-chr16-29209275-2	chr16	29209068	29209487	+	18.200001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-208	chr16-211
Merged-chr3-121954733-2	chr3	121954533	121954930	+	36.650002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-104	chr3-134
Merged-chr16-37383616-2	chr16	37383400	37383836	+	15.900000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-213	chr16-265
Merged-chr16-39984780-2	chr16	39984612	39984953	+	14.800000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-215	chr16-371
Merged-chr3-67515254-2	chr3	67515079	67515425	+	38.700001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-115	chr3-83
Merged-chr16-38484365-2	chr16	38484152	38484582	+	17.100000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-227	chr16-214
Merged-chr16-38903445-2	chr16	38903287	38903608	+	20.250000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-228	chr16-149
Merged-chr3-28263582-2	chr3	28263380	28263780	+	35.650002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-125	chr3-115
Merged-chr16-65254929-2	chr16	65254762	65255092	+	15.400000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-230	chr16-257
Merged-chr16-8673291-2	chr16	8673136	8673443	+	19.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-235	chr16-150
Merged-chr3-87768436-2	chr3	87768273	87768596	+	35.650002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-133	chr3-151
Merged-chr3-36690709-2	chr3	36690498	36690924	+	33.449997	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-140	chr3-149
Merged-chr3-35225113-2	chr3	35224956	35225274	+	27.850000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-148	chr3-355
Merged-chr16-90141801-2	chr16	90141647	90141953	+	15.700001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-260	chr16-234
Merged-chr3-9832924-2	chr3	9832740	9833104	+	34.400002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-162	chr3-91
Merged-chr3-40951195-2	chr3	40950986	40951400	+	28.400000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-163	chr3-237
Merged-chr16-36561495-2	chr16	36561265	36561721	+	14.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-277	chr16-264
Merged-chr3-67374696-2	chr3	67374543	67374849	+	28.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-174	chr3-196
Merged-chr3-62201035-2	chr3	62200847	62201220	+	24.349998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-179	chr3-310
Merged-chr10-11081026-2	chr10	11080840	11081208	+	20.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-304	chr10-284
Merged-chr10-13968298-2	chr10	13968038	13968563	+	24.549999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-305	chr10-157
Merged-chr16-92059239-2	chr16	92058942	92059533	+	17.599998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-285	chr16-201
Merged-chr16-5146301-2	chr16	5146129	5146470	+	15.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-288	chr16-228
Merged-chr16-8084424-2	chr16	8084246	8084606	+	11.250000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-289	chr16-353
Merged-chr3-145759069-2	chr3	145758847	145759287	+	31.600000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-181	chr3-144
Merged-chr3-80802443-2	chr3	80802274	80802616	+	30.400002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-186	chr3-121
Merged-chr10-53750729-2	chr10	53750454	53751009	+	23.450001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-312	chr10-266
Merged-chr10-61625761-2	chr10	61625557	61625962	+	23.299999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-316	chr10-253
Merged-chr10-109010148-2	chr10	109009881	109010419	+	22.049999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-319	chr10-250
Merged-chr16-18234318-2	chr16	18234096	18234544	+	14.350000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-295	chr16-260
Merged-chr3-33142026-2	chr3	33141753	33142303	+	22.200001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-192	chr3-399
Merged-chr3-36521013-2	chr3	36520781	36521242	+	29.150002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-193	chr3-178
Merged-chr10-5921882-2	chr10	5921639	5922130	+	25.799999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-325	chr10-140
Merged-chr10-67127133-2	chr10	67126923	67127340	+	18.850000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-333	chr10-313
Merged-chr10-36973470-2	chr10	36973192	36973745	+	20.549999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-346	chr10-264
Merged-chr10-71286202-2	chr10	71285936	71286472	+	16.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-354	chr10-560
Merged-chr10-116018880-2	chr10	116018684	116019080	+	21.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-365	chr10-238
Merged-chr10-52691173-2	chr10	52690995	52691355	+	18.400000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-372	chr10-354
Merged-chr10-81544600-2	chr10	81544348	81544849	+	18.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-378	chr10-360
Merged-chr10-3739702-2	chr10	3739524	3739885	+	17.450001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr10-393	chr10-399
Merged-chr18-24603164-2	chr18	24602912	24603421	+	22.650000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-204	chr18-287
Merged-chr5-137288245-2	chr5	137288094	137288400	+	54.400002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-100	chr5-126
Merged-chr5-144546502-2	chr5	144546309	144546691	+	52.549999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-104	chr5-194
Merged-chr18-38025598-2	chr18	38025393	38025807	+	25.349998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-216	chr18-153
Merged-chr5-107288969-2	chr5	107288790	107289153	+	51.450001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-119	chr5-198
Merged-chr18-25488048-2	chr18	25487896	25488204	+	19.600000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-224	chr18-365
Merged-chr5-34287698-2	chr5	34287530	34287870	+	47.199997	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-124	chr5-212
Merged-chr5-131306562-2	chr5	131306280	131306849	+	45.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-135	chr5-234
Merged-chr18-10705795-2	chr18	10705556	10706038	+	18.650000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-240	chr18-300
Merged-chr18-15759783-2	chr18	15759594	15759969	+	20.200001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-241	chr18-286
Merged-chr5-67231052-2	chr5	67230780	67231328	+	55.049999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-148	chr5-77
Merged-chr18-67389709-2	chr18	67389522	67389901	+	23.299999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-255	chr18-188
Merged-chr5-47984971-2	chr5	47984819	47985125	+	42.700001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-157	chr5-255
Merged-chr5-112576167-2	chr5	112575889	112576441	+	48.099998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-158	chr5-167
Merged-chr18-34719830-2	chr18	34719666	34719991	+	19.849998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-261	chr18-305
Merged-chr18-72350594-2	chr18	72350429	72350763	+	19.849998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-270	chr18-309
Merged-chr18-80047828-2	chr18	80047600	80048061	+	24.250000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-271	chr18-206
Merged-chr12-71318633-2	chr12	71318455	71318815	+	18.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-300	chr12-367
Merged-chr12-111906883-2	chr12	111906730	111907041	+	22.049999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-309	chr12-302
Merged-chr18-36515352-2	chr18	36515140	36515569	+	23.299999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-283	chr18-161
Merged-chr18-37675071-2	chr18	37674891	37675247	+	18.049999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-286	chr18-340
Merged-chr5-150952568-2	chr5	150952364	150952777	+	46.750000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-180	chr5-159
Merged-chr12-118198165-2	chr12	118197869	118198458	+	18.350000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-310	chr12-377
Merged-chr18-61910971-2	chr18	61910761	61911186	+	14.950000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-290	chr18-572
Merged-chr18-4636096-2	chr18	4635814	4636382	+	16.200001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-294	chr18-438
Merged-chr5-89882657-2	chr5	89882482	89882837	+	38.250000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-191	chr5-303
Merged-chr5-26007039-2	chr5	26006846	26007229	+	34.799999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr5-198	chr5-409
Merged-chr12-108556222-2	chr12	108556025	108556415	+	15.900000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-326	chr12-557
Merged-chr12-98899907-2	chr12	98899742	98900069	+	18.650000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-347	chr12-346
Merged-chr12-103532939-2	chr12	103532690	103533193	+	21.750000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-349	chr12-272
Merged-chr12-116078651-2	chr12	116078417	116078890	+	20.850000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-358	chr12-292
Merged-chr12-28551864-2	chr12	28551686	28552038	+	16.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-364	chr12-516
Merged-chr12-105963376-2	chr12	105963107	105963649	+	16.200001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-379	chr12-442
Merged-chr12-10962495-2	chr12	10962342	10962652	+	14.350000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr12-389	chr12-700
Merged-chr7-122290058-2	chr7	122289844	122290268	+	42.349998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-102	chr7-295
Merged-chr7-82869083-2	chr7	82868866	82869305	+	50.150002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-114	chr7-80
Merged-chr7-18991950-2	chr7	18991756	18992141	+	51.200001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-117	chr7-47
Merged-chr7-98194124-2	chr7	98193893	98194359	+	45.650002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-125	chr7-152
Merged-chr7-29171480-2	chr7	29171286	29171679	+	45.050003	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-130	chr7-129
Merged-chr7-44462169-2	chr7	44461932	44462403	+	54.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-132	chr7-28
Merged-chr7-112954483-2	chr7	112954256	112954707	+	45.050003	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-144	chr7-111
Merged-chr7-30533877-2	chr7	30533719	30534032	+	45.349998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-146	chr7-120
Merged-chr7-67758736-2	chr7	67758511	67758957	+	38.550003	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-147	chr7-324
Merged-chr7-109864998-2	chr7	109864766	109865226	+	39.800003	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-148	chr7-261
Merged-chr7-27407966-2	chr7	27407683	27408254	+	35.599998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-149	chr7-317
Merged-chr3-52104021-2	chr3	52103790	52104248	+	61.650002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-8	chr3-25
Merged-chr18-16807411-2	chr18	16807252	16807567	+	53.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-12	chr18-63
Merged-chr18-23040566-2	chr18	23040402	23040735	+	59.349998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-22	chr18-16
Merged-chr18-36196608-2	chr18	36196388	36196825	+	49.599998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-23	chr18-81
Merged-chr18-5592551-2	chr18	5592382	5592725	+	42.150002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-24	chr18-231
Merged-chr7-143501720-2	chr7	143501568	143501874	+	36.549999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-172	chr7-330
Merged-chr14-47188404-2	chr14	47188174	47188638	+	16.350000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-305	chr14-331
Merged-chr1-37719575-2	chr1	37719317	37719837	+	34.700001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-208	chr1-195
Merged-chr18-36017466-2	chr18	36017300	36017629	+	45.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-42	chr18-60
Merged-chr7-80875227-2	chr7	80875008	80875442	+	41.949997	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-189	chr7-125
Merged-chr14-119098073-2	chr14	119097885	119098258	+	18.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-319	chr14-274
Merged-chr18-58209475-2	chr18	58209233	58209713	+	42.400002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr18-50	chr18-91
Merged-chr7-113208581-2	chr7	113208385	113208774	+	39.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr7-192	chr7-176
Merged-chr14-7027140-2	chr14	7026980	7027297	+	15.450001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-322	chr14-424
Merged-chr14-11555625-2	chr14	11555337	11555917	+	16.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-323	chr14-293
Merged-chr14-45221425-2	chr14	45221150	45221696	+	19.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-328	chr14-250
Merged-chr14-45755008-2	chr14	45754857	45755163	+	17.450001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-329	chr14-330
Merged-chr1-55363112-2	chr1	55362953	55363267	+	38.099998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-220	chr1-103
Merged-chr1-84695243-2	chr1	84694973	84695518	+	32.549999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-222	chr1-181
Merged-chr1-152955739-2	chr1	152955522	152955961	+	32.549999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-229	chr1-211
Merged-chr11-79255342-2	chr11	79255111	79255577	+	10.650000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr11-1618	chr11-1466
Merged-chr14-69191726-2	chr14	69191450	69192006	+	17.450001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-340	chr14-324
Merged-chr1-9299161-2	chr1	9298879	9299439	+	26.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-244	chr1-340
Merged-chr1-89581030-2	chr1	89580756	89581300	+	21.100000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-249	chr1-648
Merged-chr14-30625049-2	chr14	30624781	30625322	+	18.049999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-350	chr14-262
Merged-chr1-121528034-2	chr1	121527850	121528214	+	32.200001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-250	chr1-191
Merged-chr1-156302318-2	chr1	156302121	156302520	+	33.450001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-255	chr1-170
Merged-chr14-33979335-2	chr14	33979103	33979564	+	12.049999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-374	chr14-626
Merged-chr14-46397490-2	chr14	46397277	46397700	+	15.250000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr14-378	chr14-345
Merged-chr1-60042501-2	chr1	60042237	60042761	+	23.900000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-284	chr1-448
Merged-chr1-170589268-2	chr1	170589111	170589430	+	27.600000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-292	chr1-274
Merged-chr1-12991671-2	chr1	12991489	12991850	+	29.200001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-294	chr1-247
Merged-chr1-36308669-2	chr1	36308499	36308835	+	33.650002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-296	chr1-121
Merged-chr11-97661238-2	chr11	97661067	97661406	+	10.145000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr11-1674	chr11-2052
Merged-chr1-91345428-2	chr1	91345127	91345726	+	33.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr1-299	chr1-200
Merged-chr11-98022295-2	chr11	98022080	98022507	+	12.355000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr11-1675	chr11-1174
Merged-chr9-97017595-2	chr9	97017298	97017896	+	50.400002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-104	chr9-101
Merged-chr9-56634851-2	chr9	56634662	56635045	+	46.849998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-110	chr9-96
Merged-chr9-26734019-2	chr9	26733817	26734217	+	42.549999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-128	chr9-107
Merged-chr9-49340660-2	chr9	49340498	49340826	+	39.450001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-141	chr9-136
Merged-chr9-55025668-2	chr9	55025397	55025935	+	41.650002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-143	chr9-131
Merged-chr9-78396687-2	chr9	78396489	78396889	+	40.550003	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-144	chr9-144
Merged-chr9-44287933-2	chr9	44287719	44288144	+	39.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-156	chr9-127
Merged-chr9-44733925-2	chr9	44733657	44734197	+	41.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-157	chr9-100
Merged-chr9-66068957-2	chr9	66068782	66069137	+	36.400002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-158	chr9-239
Merged-chr9-67831788-2	chr9	67831612	67831960	+	37.000000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-159	chr9-249
Merged-chr9-40455680-2	chr9	40455525	40455840	+	37.799999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-165	chr9-193
Merged-chr9-77655442-2	chr9	77655266	77655623	+	36.400002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-169	chr9-251
Merged-chr9-110245131-2	chr9	110244932	110245335	+	34.849998	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-174	chr9-231
Merged-chr9-124256563-2	chr9	124256411	124256717	+	47.750000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-175	chr9-293
Merged-chr16-28491221-2	chr16	28490959	28491487	+	9.835000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-300	chr16-627
Merged-chr3-146221752-2	chr3	146221556	146221953	+	28.400000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-200	chr3-193
Merged-chr3-61004178-2	chr3	61003925	61004427	+	25.750000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-206	chr3-238
Merged-chr9-103760797-2	chr9	103760558	103761033	+	36.049999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-180	chr9-170
Merged-chr9-106655230-2	chr9	106655032	106655425	+	36.400002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-188	chr9-145
Merged-chr16-38721644-2	chr16	38721408	38721876	+	12.200000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-311	chr16-342
Merged-chr16-65909851-2	chr16	65909645	65910062	+	10.645000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-316	chr16-661
Merged-chr3-84304630-2	chr3	84304378	84304879	+	26.200001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-214	chr3-211
Merged-chr3-130181138-2	chr3	130180921	130181351	+	26.549999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-218	chr3-185
Merged-chr9-8901166-2	chr9	8900874	8901454	+	34.250000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-191	chr9-218
Merged-chr9-54982579-2	chr9	54982324	54982830	+	39.150002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr9-197	chr9-103
Merged-chr3-131489232-2	chr3	131488983	131489486	+	21.750000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-220	chr3-432
Merged-chr3-55242994-2	chr3	55242758	55243227	+	20.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-227	chr3-382
Merged-chr3-89392633-2	chr3	89392472	89392791	+	37.700001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-231	chr3-34
Merged-chr3-108536807-2	chr3	108536603	108537008	+	22.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-236	chr3-278
Merged-chr3-109026739-2	chr3	109026579	109026895	+	26.350000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-237	chr3-202
Merged-chr3-129969842-2	chr3	129969685	129969995	+	23.400000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-240	chr3-320
Merged-chr3-126597607-2	chr3	126597398	126597812	+	20.650002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-257	chr3-392
Merged-chr3-127498818-2	chr3	127498605	127499036	+	28.549999	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-258	chr3-136
Merged-chr16-15085142-2	chr16	15084940	15085348	+	14.500000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-369	chr16-245
Merged-chr3-87616624-2	chr3	87616451	87616801	+	20.950001	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-268	chr3-403
Merged-chr16-17490927-2	chr16	17490693	17491158	+	11.400000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr16-370	chr16-355
Merged-chr3-108535818-2	chr3	108535639	108535993	+	19.600000	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-275	chr3-471
Merged-chr3-108939772-2	chr3	108939606	108939934	+	19.900002	K27m3-1-peaks.txt|K27m3-2-peaks.txt	2	chr3-276	chr3-376
